car_id,price,fuel type,gear type,Make,Model,Year of manufacture,Colour,Condition,Mileage,Engine Size,Selling Condition,Bought Condition,car,Registered city
mlQoOTdYKIzXIbCU4WJqr5FD,3952000,Petrol,Automatic,Nissan,Altima,2008,Gray,Nigerian Used,169473,2500,Registered,Imported,Unknown,LAGOS
x9S7NoEZXwYYNSp04aq49aBg,1890000,Petrol,Automatic,Toyota,Avalon,2006,Black,Nigerian Used,196521,3500,Registered,Registered,Sedan,DELTA
a4YyAhJ7RBu6CpYCHcP9MekS,3150000,Petrol,Automatic,Nissan,Armada,2004,Burgandy,Nigerian Used,140022,5600,Registered,Imported,SUV,Unknown
1wOxL6rRriXqzvkSFYI3GNsw,2100000,Petrol,Automatic,Toyota,Corolla,2004,Gray,Nigerian Used,172270,1800,Registered,Registered,Unknown,LAGOS
sBfFKjm08RhhwrSjoDnLz3GS,2625000,Petrol,Automatic,Opel,Astra,2005,Silver,Foreign Used,192599,1600,Imported,Imported,Unknown,Unknown
v8SipDb4gDN3e6LHxqMJKJAc,2912000,Petrol,Automatic,Toyota,Matrix,2009,Silver,Nigerian Used,219327,1800,Registered,Imported,Unknown,LAGOS
9Q1ikdrd9DfFbpyhfNtTkjRv,2940000,Petrol,Automatic,Toyota,Corolla,2010,Gray,Nigerian Used,146657,1800,Registered,Registered,Unknown,Unknown
BoDzyAsc0ZcBpAZYeboidilf,2600000,Petrol,Automatic,Lexus,RX 300,2000,Silver,Nigerian Used,139132,3000,Registered,Registered,SUV,Unknown
vYLq8nsOVC05IWOtGtDOXWTN,2080000,Petrol,Automatic,Toyota,Matrix,2003,Black,Nigerian Used,279609,1800,Registered,Registered,Hatchback,LAGOS
sA1mHxl3atFgbDfPnGV4yrcc,2816000,Petrol,Automatic,Toyota,Camry,2007,Gray,Nigerian Used,189925,2400,Registered,Imported,Unknown,ABUJA
wM6HcqnmzNixHbUEyw2fw2Vc,4680000,Petrol,Automatic,Lexus,RX 350,2008,White,Nigerian Used,223118,3500,Registered,Imported,SUV,ABUJA
yEhjuAivXPMIUPGJn7fo7LXE,3675000,Petrol,Automatic,Toyota,Corolla,2013,Black,Nigerian Used,62791,1800,Registered,Registered,Sedan,ANAMBRA
qeHkuaCZBxhGuGJ3eSyoAJD6,4305000,Petrol,CVT,Toyota,Camry,2011,Gray,Nigerian Used,184560,2500,Registered,Imported,Unknown,Unknown
m7kcw9oRTtQMvBIgDl4Wco71,2540000,Petrol,Automatic,Hyundai,Elantra,2008,Gray,Foreign Used,259366,2000,Imported,Imported,Unknown,Unknown
rYDQEPMCqypaAUmO0hYOdEsn,2402400,Petrol,Automatic,Lexus,RX 300,2003,Gray,Nigerian Used,167839,3000,Registered,Imported,SUV,Unknown
p28r3IZx7IKnU94XxwXBgFRf,2205000,Petrol,Automatic,Toyota,RAV4,2007,Black,Nigerian Used,131203,2400,Registered,Registered,SUV,Unknown
AT3zUEa1JQ1csJcssG95qmuV,1768000,Petrol,Automatic,Toyota,Camry,2002,Green,Nigerian Used,400357,2400,Registered,Registered,Unknown,Lagos
a4J3p6c46FND9g6TxgvtbnGn,2625000,Petrol,Automatic,Honda,Accord,2012,Black,Nigerian Used,50758,2400,Registered,Registered,Unknown,LAGOS
bq9tbc2nQ1csIVofA9HYdm88,1560000,Petrol,Automatic,Ford,Escape,2004,Red,Nigerian Used,263350,3000,Registered,Imported,SUV,ABUJA
fzFMpnjxTZaAOdIjh2LffYXo,2730000,Petrol,Automatic,Toyota,Camry,2007,Black,Nigerian Used,282630,3500,Registered,Registered,Unknown,IMO
n1Y1yjGskjV0F52aNSCangb,2184000,Petrol,Automatic,Toyota,Camry,2004,Gray,Nigerian Used,430897,2400,Registered,Registered,Unknown,Unknown
kG6R2tWp1GDM0fZCgREyxOZJ,11025000,Petrol,Automatic,Toyota,RAV4,2016,Red,Foreign Used,107590,2400,Imported,Imported,SUV,Unknown
deJwzPmMqwMR7cQDY8Ssyeu6,1995000,Petrol,Automatic,Nissan,Almera,2014,Gray,Nigerian Used,84612,1800,Registered,Imported,Unknown,LAGOS
BpWAwpIE4RgkuaahYBYxF6Xd,2625000,Petrol,Automatic,Toyota,Corolla,2010,Green,Nigerian Used,200689,1800,Registered,Imported,Unknown,Lagos
8WAvpwd3wSN2slv6cCdzr6H,1575000,Petrol,Automatic,Nissan,Versa,2013,Gray,Nigerian Used,222595,1800,Registered,Registered,Unknown,LAGOS
BoDzyAsc0ZcBpAZYeboidilf,2600000,Petrol,Automatic,Lexus,RX 300,2000,Silver,Nigerian Used,139132,3000,Registered,Registered,SUV,Unknown
sBfFKjm08RhhwrSjoDnLz3GS,2625000,Petrol,Automatic,Opel,Astra,2005,Silver,Foreign Used,192599,1600,Imported,Imported,Unknown,Unknown
x9S7NoEZXwYYNSp04aq49aBg,1890000,Petrol,Automatic,Toyota,Avalon,2006,Black,Nigerian Used,196521,3500,Registered,Registered,Sedan,DELTA
rhU0nDgvp8MNTGS1tY75AEv0,4472000,Petrol,Automatic,Toyota,Corolla,2013,Gray,Nigerian Used,142741,1800,Registered,Registered,Unknown,Unknown
eK6ZXp7iBJ8npu3dBMTVkuvw,1995000,Petrol,Automatic,Toyota,Corolla,2003,Red,Nigerian Used,402792,1800,Registered,Registered,Unknown,Kaduna
hMv9jha3xDEeSerb5eeZOMMj,2625000,Petrol,Automatic,Toyota,Camry,2009,Silver,Nigerian Used,614086,2500,Registered,Registered,Unknown,LAGOS
B8izsxbWnfvGq939rCOH2W3,2520000,Petrol,Automatic,Honda,CR-V,2008,Black,Nigerian Used,133445,2400,Registered,Registered,SUV,Unknown
jF7bCZqJAzMnqfUVwEgHojjm,2205000,Petrol,Automatic,Lexus,ES,2004,Black,Nigerian Used,194889,3300,Registered,Registered,Unknown,LAGOS
pbIe4SGPpM1JgrU2xZ1ADjii,2310000,Petrol,Automatic,Mitsubishi,Outlander,2007,Black,Nigerian Used,178882,3000,Registered,Registered,SUV,BAYELSA
rbvJcakqQzt2hoD0IIXEytUg,2300000,Petrol,Automatic,Toyota,Corolla,2005,Silver,Nigerian Used,199465,1800,Registered,Imported,Hatchback,Unknown
lmNDtFgdGKb77TchnZWvA6NA,1680000,Petrol,Automatic,Nissan,Primera,2004,Red,Nigerian Used,224087,2000,Registered,Registered,Unknown,Unknown
jOO97CLFJqsGLL9PgAW5e8Xs,3885000,Petrol,Automatic,BMW,328i,2011,Black,Nigerian Used,173161,3000,Registered,Registered,Unknown,yobe
7SQDAHVk6aHHB7PqGFXTJZ4R,5000000,Petrol,Automatic,Toyota,Corolla,2009,Gray,Foreign Used,169226,1800,Imported,Imported,Unknown,Unknown
eZvTqWmJwECLxEN3MdhtFHs,2835000,Petrol,Automatic,Nissan,Altima,2014,Gray,Nigerian Used,74408,2400,Registered,Registered,Unknown,Unknown
w4yhi0kS3dIOFErywCj3RaIR,1976000,Petrol,Automatic,Toyota,RAV4,2002,Gold,Nigerian Used,319399,2400,Registered,Registered,SUV,Ondo
jMvLWeleG5EzDivsx21Ufvql,2625000,Petrol,Automatic,Pontiac,Vibe,2008,Red,Nigerian Used,174420,1800,Registered,Registered,Unknown,ONDO
xyy2PGZm1BtkdJ4KHriufcG6,1768000,Petrol,Automatic,Honda,Accord,2007,Gray,Nigerian Used,417884,2400,Registered,Registered,Unknown,Lagos
nlxGAwpby8CjimJJ4OzhheL6,15080000,Petrol,Automatic,Mercedes-Benz,M Class,2013,Silver,Foreign Used,253660,4700,Imported,Imported,Unknown,Unknown
6b5RCFjqOqqLXG3FWWvWvfMp,1768000,Petrol,Automatic,Toyota,Sienna,2001,Silver,Nigerian Used,117705,3000,Registered,Registered,SUV,LAGOS
6iKp7fdmp7qm7BOwqqQfoGiM,1995000,Petrol,Automatic,Kia,Soul,2011,Gray,Nigerian Used,129319,1600,Registered,Registered,Unknown,LAGOS
9SewbCr5lceT9RrLO3CNKJ5a,2600000,Petrol,Automatic,Lexus,ES,2005,Gold,Nigerian Used,150875,3000,Registered,Imported,Sedan,ANAMBRA
d4X86wwFCcvDvok0n8VzrKcZ,2625000,Petrol,Automatic,Hyundai,Ix35,2011,Gray,Nigerian Used,114870,2000,Registered,Brand new,Unknown,Unknown
w4yhi0kS3dIOFErywCj3RaIR,1976000,Petrol,Automatic,Toyota,RAV4,2002,Gold,Nigerian Used,319399,2400,Registered,Registered,SUV,Ondo
oUssmXEP5fKGl5Ho3Y8A7SQh,2100000,Petrol,Automatic,Honda,Accord,2012,Gray,Nigerian Used,115178,2400,Registered,Imported,Unknown,Unknown
2X3sNhhrLB0TyJFKH1WLxZqM,1995000,Petrol,Automatic,Jeep,Liberty,2004,Black,Foreign Used,108316,3700,Imported,Imported,SUV,Unknown
pFWTPoUKOnJWfExgI1NCUA45,2625000,Petrol,Manual,Nissan,X-Trail,2009,Black,Foreign Used,224211,2500,Imported,Imported,Unknown,Unknown
CjQiTVYPh4kdnwnTUer9e1b1,1785000,Petrol,Automatic,Toyota,Camry,2006,Black,Nigerian Used,296049,2400,Registered,Imported,Sedan,LAGOS
rYfjy36YWJt2ImdbnXlaQaXP,1785000,Petrol,Automatic,Toyota,Camry,2003,Gold,Nigerian Used,133510,3000,Registered,Imported,Unknown,LAGOS
51PMMGniFkYaaJR1UIxORGoe,2808000,Petrol,Automatic,Toyota,4-Runner,2004,White,Nigerian Used,132694,4700,Registered,Imported,SUV,LAGOS
b4N1Qv8cctoLkGFsXD1lq1AK,3752000,Petrol,Automatic,Pontiac,Vibe,2006,Red,Foreign Used,194926,1800,Imported,Imported,Unknown,Unknown
eZvTqWmJwECLxEN3MdhtFHs,2835000,Petrol,Automatic,Nissan,Altima,2014,Gray,Nigerian Used,74408,2400,Registered,Registered,Unknown,Unknown
zuSxP4G2pbKmKXaPYr1e5wDv,2415000,Petrol,Automatic,Hyundai,Elantra,2013,Silver,Nigerian Used,125839,1800,Registered,Registered,Sedan,Lagos
qeHkuaCZBxhGuGJ3eSyoAJD6,4305000,Petrol,CVT,Toyota,Camry,2011,Gray,Nigerian Used,184560,2500,Registered,Imported,Unknown,Unknown
1JTSwSN1vJSZ6IT5asWWeDe1,9360000,Petrol,Automatic,Land Rover,Range Rover Evoque,2012,Red,Nigerian Used,20992,2000,Registered,Brand new,SUV,Unknown
pbIe4SGPpM1JgrU2xZ1ADjii,2310000,Petrol,Automatic,Mitsubishi,Outlander,2007,Black,Nigerian Used,178882,3000,Registered,Registered,SUV,BAYELSA
xocr9czEQsme2H4DBrhmhS10,2808000,Petrol,Automatic,Toyota,Corolla,2005,Gold,Nigerian Used,158597,180000,Registered,Registered,Unknown,Abuja
drARxtjGYCYSCrCPAZcRWmUx,2600000,Petrol,Automatic,Toyota,Avalon,2008,Brown,Nigerian Used,96358,3500,Registered,Registered,Unknown,Lagos
jOO97CLFJqsGLL9PgAW5e8Xs,3885000,Petrol,Automatic,BMW,328i,2011,Black,Nigerian Used,173161,3000,Registered,Registered,Unknown,yobe
nHh97AUvtyvtlEhpM3cWWgDz,1470000,Petrol,Automatic,Mazda,6,2006,Red,Foreign Used,435706,3000,Imported,Imported,Unknown,Unknown
oNN8gTqxWPpz4SXYRmpSwCHO,2415000,Petrol,Automatic,Toyota,Highlander,2001,Gold,Nigerian Used,370254,3000,Registered,Registered,SUV,IMO
yyXVdAqGzByVeE4Im284K1Bb,2625000,Petrol,Automatic,Toyota,Sienna,2004,Silver,Nigerian Used,361784,3300,Registered,Registered,Unknown,Unknown
rhU0nDgvp8MNTGS1tY75AEv0,4472000,Petrol,Automatic,Toyota,Corolla,2013,Gray,Nigerian Used,142741,1800,Registered,Registered,Unknown,Unknown
526cgJPr6oogTZAC8CFuXgCh,2300000,Petrol,Automatic,Honda,Accord,2006,Red,Nigerian Used,224381,3500,Registered,Imported,Unknown,Unknown
fYQYb1SVLZe6hzU7pwaTQcA6,2704000,Petrol,Automatic,Hyundai,Accent,2014,Gray,Nigerian Used,124450,1500,Registered,Registered,Unknown,LAGOS
blmw91axZItYZZF0a7fKARgf,2855000,Petrol,Automatic,Kia,Rio,2017,Gray,Nigerian Used,57937,1400,Registered,Registered,Unknown,LAGOS
clRerlKKUUEFMwvT1LNp2dpv,2100000,Petrol,Automatic,Toyota,Corolla,2005,Gray,Nigerian Used,263585,1800,Registered,Registered,Unknown,LAGOS
v8Fi9EJYOGC51RkDbJXZtOdR,2625000,Petrol,Automatic,Toyota,Camry,2009,Silver,Nigerian Used,328696,2400,Registered,Registered,Unknown,Unknown
5cRdQmayYbE8UPG880saCpgr,2205000,Petrol,Automatic,Toyota,Corolla,2006,Blue,Nigerian Used,99999,18000,Registered,Registered,Unknown,BENUE STATE
3PmDsrWVCIOgv6nMqZMBFI9p,5775000,Petrol,Automatic,Volkswagen,Passat,2013,White,Foreign Used,128880,2500,Imported,Imported,Unknown,Unknown
yyXVdAqGzByVeE4Im284K1Bb,2625000,Petrol,Automatic,Toyota,Sienna,2004,Silver,Nigerian Used,361784,3300,Registered,Registered,Unknown,Unknown
sIUMVKKA6Fn5MYYwxLHIDp22,2625000,Petrol,Automatic,Toyota,Camry,2007,Gray,Nigerian Used,378925,2400,Registered,Imported,Unknown,LAGOS
w5vPx6N9UJPn2kUa9fzRHd49,2610000,Petrol,Automatic,Hyundai,Accent,2014,Brown,Nigerian Used,82399,1400,Registered,Registered,Unknown,LAGOS
2V0xeMh4jSKVgnMp30Pfiw73,6825000,Petrol,Automatic,Toyota,Camry,2017,Beige,Foreign Used,30001,2500,Imported,Imported,Sedan,Unknown
puMRvHRttCoEZAYOblq7uVu1,2730000,Petrol,CVT,Lexus,GS,2005,Gray,Nigerian Used,121334,3000,Registered,Registered,Unknown,Unknown
wg0hXltLHxzXvXL1PRcpm2jg,2600000,Petrol,Automatic,Honda,Accord,2009,Blue,Nigerian Used,221086,3500,Registered,Imported,Unknown,LAGOS
clRerlKKUUEFMwvT1LNp2dpv,2100000,Petrol,Automatic,Toyota,Corolla,2005,Gray,Nigerian Used,263585,1800,Registered,Registered,Unknown,LAGOS
jVyMeV5f2tZR4iQpbS6MRTt5,2887500,Petrol,Automatic,Toyota,Corolla,2010,Black,Nigerian Used,179180,1800,Registered,Registered,Unknown,Lagos
oIa1UFqyZLK6KA8IEvyPzk18,4200000,Petrol,Automatic,Infiniti,FX35,2010,Black,Nigerian Used,106549,350000,Registered,Registered,SUV,Unknown
55VdvROzxtCNdrZVnXJcOdY3,2940000,Petrol,Automatic,Nissan,Almera,2014,Red,Nigerian Used,88014,1500,Registered,Brand new,Unknown,Unknown
drARxtjGYCYSCrCPAZcRWmUx,2600000,Petrol,Automatic,Toyota,Avalon,2008,Brown,Nigerian Used,96358,3500,Registered,Registered,Unknown,Lagos
dx8dNyIt5oP9XDxkF5ZtNLNN,2205000,Petrol,Automatic,Toyota,Corolla,2006,Black,Nigerian Used,237839,180000,Registered,Registered,Unknown,Abuja
52rNA89V56FJFrYeVXs5O1zO,2808000,Petrol,Automatic,Toyota,Camry,2008,Gray,Nigerian Used,209214,2400,Registered,Registered,Unknown,RIVERS
BQWZL7lMhvvoRT3Y5L8Dv9UO,1995000,Petrol,Automatic,Acura,MDX,2001,Black,Nigerian Used,237895,3500,Registered,Registered,SUV,Lagos
sniC7ZpeTZWr0VHdZfGK8Sok,3640000,Petrol,Automatic,Honda,Accord,2007,Gray,Foreign Used,141574,3000,Imported,Imported,Unknown,Unknown
52rNA89V56FJFrYeVXs5O1zO,2808000,Petrol,Automatic,Toyota,Camry,2008,Gray,Nigerian Used,209214,2400,Registered,Registered,Unknown,RIVERS
9Xv1AmD82jxJtX9L0FfDTJsT,2257500,Petrol,Automatic,Kia,Optima,2011,Black,Nigerian Used,115655,2000,Registered,Brand new,Unknown,Unknown
2V0xeMh4jSKVgnMp30Pfiw73,6825000,Petrol,Automatic,Toyota,Camry,2017,Beige,Foreign Used,30001,2500,Imported,Imported,Sedan,Unknown
oIa1UFqyZLK6KA8IEvyPzk18,4200000,Petrol,Automatic,Infiniti,FX35,2010,Black,Nigerian Used,106549,350000,Registered,Registered,SUV,Unknown
wg0hXltLHxzXvXL1PRcpm2jg,2600000,Petrol,Automatic,Honda,Accord,2009,Blue,Nigerian Used,221086,3500,Registered,Imported,Unknown,LAGOS
3LawRoWT4O8H7bJCGxaXsxE5,4200000,Petrol,Automatic,BMW,525i,2007,Black,Foreign Used,119397,3000,Imported,Imported,Unknown,Unknown
psGvWjEHlbnRlXYb4ilXws5w,2625000,Petrol,Automatic,Honda,Pilot,2003,Silver,Foreign Used,247057,3500,Imported,Imported,SUV,Unknown
ATnDXuHB72zIPqfv8akvqWZ,1890000,Petrol,Automatic,Toyota,Matrix,2003,Silver,Nigerian Used,81922,1800,Registered,Registered,Unknown,Unknown
gjWe0T4JRLY0eRDsERdPoJdo,1960000,Petrol,Automatic,Honda,CR-V,2005,White,Nigerian Used,185365,2000,Registered,Registered,SUV,ABUJA
z9V09b4pmfUgk4xuWbNbbPF3,2310000,Petrol,Automatic,Toyota,Avalon,2006,White,Nigerian Used,127318,3500,Registered,Imported,Unknown,Lagos
xEZ4dy0JiSNr2E4Pkvz20Zqr,1768000,Petrol,Automatic,Honda,CR-V,2002,White,Nigerian Used,203868,2400,Registered,Registered,SUV,LAGOS
7ue4d3eZzZyd7aMI9YB1ei3S,2835000,Petrol,CVT,Nissan,Maxima,2012,White,Nigerian Used,222525,3500,Registered,Imported,Sedan,Unknown
upJyaRgrKR7wwefX6IlAjgXl,8925000,Petrol,Automatic,BMW,X5,2013,Gray,Nigerian Used,49054,3000,Registered,Imported,SUV,LAGOS
2B2oW88HUS1TamOXqee0bWlB,2080000,Petrol,Automatic,Hyundai,Elantra,2008,Silver,Nigerian Used,343376,2000,Registered,Imported,Unknown,Unknown
mmbF1IJoywGrzGFIidwqpN3W,2100000,Petrol,Automatic,Honda,CR-V,2007,Black,Nigerian Used,264981,2400,Registered,Imported,SUV,Unknown
5cRdQmayYbE8UPG880saCpgr,2205000,Petrol,Automatic,Toyota,Corolla,2006,Blue,Nigerian Used,99999,18000,Registered,Registered,Unknown,BENUE STATE
ba5drtUPGS9TrWe97DAfn2JW,2950000,Petrol,Automatic,Mazda,MPV,2005,Green,Foreign Used,300779,3000,Imported,Imported,Minivan,Unknown
l6TzTuIkIDj0alMlbJyhXq3x,1456000,Petrol,Manual,Kia,Rio,2013,Black,Nigerian Used,100823,1600,Registered,Registered,Sedan,Lagos
rKKaav7HSXI2BHq4lzv6GniI,4620000,Petrol,Automatic,Volkswagen,Tiguan,2011,Gray,Foreign Used,220901,2000,Imported,Imported,SUV,Unknown
qaieeHbfWdYZo0mNaS8QZMNj,1872000,Petrol,Automatic,Toyota,Camry,2001,Silver,Nigerian Used,430810,2200,Registered,Registered,Unknown,LAGOS
dx8dNyIt5oP9XDxkF5ZtNLNN,2205000,Petrol,Automatic,Toyota,Corolla,2006,Black,Nigerian Used,237839,180000,Registered,Registered,Unknown,Abuja
pTlWEtwFA3NH2s50po9jt614,2600000,Petrol,Automatic,Toyota,Corolla,2005,Red,Nigerian Used,141302,180000,Registered,Registered,Unknown,Abuja
jVyMeV5f2tZR4iQpbS6MRTt5,2887500,Petrol,Automatic,Toyota,Corolla,2010,Black,Nigerian Used,179180,1800,Registered,Registered,Unknown,Lagos
8E60TXLRYbkABUx2lEGkC7sq,1995000,Petrol,Automatic,Toyota,Solara,1999,Brown,Nigerian Used,124817,3000,Registered,Imported,Coupe,Lagos
cFZzdHpvux8j3eWv0jJl77uK,2415000,Petrol,Automatic,Toyota,Camry,2011,Black,Nigerian Used,346515,2500,Registered,Imported,Unknown,Lagos
tHT4jI8LtFI9O7Rp8cCLzo7P,6032000,Petrol,Automatic,Toyota,Venza,2010,Brown,Nigerian Used,231565,2700,Registered,Imported,SUV,ABUJA
vWGuD50dFg6PpboktAiXz9NA,1700000,Petrol,Automatic,Honda,Accord,2008,Black,Nigerian Used,232950,3500,Registered,Registered,Unknown,Unknown
cwW9Rf4ddW41p7HvzZT8psR9,2704000,Petrol,Automatic,Toyota,Matrix,2005,Red,Nigerian Used,189221,1800,Registered,Imported,Unknown,ABUJA
kB5kBHMyPyezUMFGZtHCs4Sp,2625000,Petrol,Automatic,BMW,328i,2007,Silver,Nigerian Used,129987,3500,Registered,Registered,Unknown,Abuja
3LawRoWT4O8H7bJCGxaXsxE5,4200000,Petrol,Automatic,BMW,525i,2007,Black,Foreign Used,119397,3000,Imported,Imported,Unknown,Unknown
nnJWzDsf3cPdQQ7GHIp8Lfxw,1890000,Petrol,Automatic,Kia,Optima,2010,Red,Nigerian Used,196801,2000,Registered,Registered,Unknown,LAGOS
tHWqHYQpPchUJIKTdOC6oDCf,1890000,Petrol,Automatic,Honda,Accord,2008,Silver,Nigerian Used,81482,2000,Registered,Registered,Sedan,Unknown
iHuyAJmxe0z72mWZZjECYy0y,3640000,Petrol,Automatic,Toyota,Camry,2008,White,Nigerian Used,95425,2400,Registered,Registered,Unknown,Lagos
kGZu6MlyeLQkJnlXaM0TXDLI,2392000,Petrol,Automatic,Toyota,Corolla,2001,Green,Nigerian Used,226490,1800,Registered,Registered,Unknown,Nasarawa
xD7d80O11XMODAJXHAfMj6lk,3890000,Petrol,Automatic,BMW,320i,2015,Black,Nigerian Used,101549,2000,Registered,Imported,Unknown,LAGOS
4W9HgHGAiztVuG4406FAPJNI,2200000,Petrol,Automatic,Toyota,Corolla,2004,Gray,Nigerian Used,260671,180000,Registered,Registered,Unknown,Abuja
cwW9Rf4ddW41p7HvzZT8psR9,2704000,Petrol,Automatic,Toyota,Matrix,2005,Red,Nigerian Used,189221,1800,Registered,Imported,Unknown,ABUJA
ff7n5a7acXxfKBacof4dcatf,2100000,Petrol,Automatic,Toyota,Avalon,2006,Silver,Nigerian Used,149537,3500,Registered,Registered,Unknown,LAGOS
aJ6jXNdfDhXzZ3sdO5ETyQvU,2940000,Petrol,Automatic,Nissan,Rogue,2008,Gray,Foreign Used,273051,2500,Imported,Imported,SUV,Unknown
cFZzdHpvux8j3eWv0jJl77uK,2415000,Petrol,Automatic,Toyota,Camry,2011,Black,Nigerian Used,346515,2500,Registered,Imported,Unknown,Lagos
HzZFVx9uMpvs12L0RWs7AXF,1890000,Petrol,Automatic,Toyota,Camry,2004,Red,Nigerian Used,160228,2400,Registered,Registered,Unknown,Unknown
7ue4d3eZzZyd7aMI9YB1ei3S,2835000,Petrol,CVT,Nissan,Maxima,2012,White,Nigerian Used,222525,3500,Registered,Imported,Sedan,Unknown
BwEElP1kR5gxF0OvhJTKBpXH,3952000,Petrol,Automatic,Land Rover,Range Rover Sport,2007,White,Nigerian Used,253955,4400,Registered,Registered,SUV,LAGOS
9Xv1AmD82jxJtX9L0FfDTJsT,2257500,Petrol,Automatic,Kia,Optima,2011,Black,Nigerian Used,115655,2000,Registered,Brand new,Unknown,Unknown
BkwUSysgyBget2kYTfbOuP9A,3640000,Petrol,Automatic,BMW,X5,2008,White,Nigerian Used,217231,4800,Registered,Registered,SUV,Plateau
xgNLK3ycV8cWMJVIsFwCHzTO,2100000,Petrol,Automatic,Toyota,Corolla,2006,Black,Nigerian Used,159925,1800,Registered,Registered,Unknown,Lagos
4Y1Jf3h2qaB9oOq9G1BxtT7W,2100000,Petrol,Automatic,Toyota,Corolla,2004,Silver,Nigerian Used,213279,1800,Registered,Registered,Unknown,BENUE
uQJKjKqRWdRRbo3AB3QKyeRJ,4472000,Petrol,Automatic,Toyota,Camry,2009,Gray,Foreign Used,183202,2400,Imported,Imported,Unknown,Unknown
hVHq35dB225GOZYje7rf5mYI,13650000,Petrol,Automatic,Hyundai,Tucson,2016,White,Foreign Used,145281,2000,Imported,Imported,SUV,Unknown
7Wi1h1Rj003VJ8W3ItDJWQf6,2496000,Petrol,Automatic,Toyota,Corolla,2004,Red,Nigerian Used,298513,1800,Registered,Registered,Unknown,Unknown
vVlEw8LnvRqi1Yoty6uxJeeX,2987500,Petrol,Automatic,Mazda,3,2008,Blue,Foreign Used,156297,2000,Imported,Imported,SUV,Unknown
va54c6dVlfA0oZIb52mAtgqZ,4300000,Petrol,Automatic,Volkswagen,Tiguan,2011,Black,Nigerian Used,73592,2000,Registered,Imported,SUV,LAGOS
5iwYHwD46PPvUWOF7F4rViMg,1664000,Petrol,Automatic,Toyota,Avensis,2005,Red,Nigerian Used,210124,2000,Registered,Registered,Sedan,AKWA IBOM
62V14TcQW4GDO0qbRaqLWVlH,21000000,Petrol,Automatic,Toyota,Fortuner,2018,Gray,Nigerian Used,29538,2700,Registered,Brand new,SUV,LAGOS
cjoGwLQOwKCx5nJt3Hvcwh9x,1890000,Petrol,Automatic,Toyota,Matrix,2006,Red,Nigerian Used,482800,1800,Registered,Registered,Unknown,Unknown
mmbF1IJoywGrzGFIidwqpN3W,2100000,Petrol,Automatic,Honda,CR-V,2007,Black,Nigerian Used,264981,2400,Registered,Imported,SUV,Unknown
3S2oqiJbz8RlEqdg1UuMvi2W,2310000,Petrol,Automatic,Toyota,Avalon,2006,Blue,Nigerian Used,298006,3500,Registered,Imported,Unknown,Lagos
zDZK7hso6gZHyyLQxeqrQWER,2392000,Petrol,Automatic,Toyota,Corolla,2005,Gold,Nigerian Used,299999,1800,Registered,Registered,Unknown,ABUJA
iHuyAJmxe0z72mWZZjECYy0y,3640000,Petrol,Automatic,Toyota,Camry,2008,White,Nigerian Used,95425,2400,Registered,Registered,Unknown,Lagos
va54c6dVlfA0oZIb52mAtgqZ,4300000,Petrol,Automatic,Volkswagen,Tiguan,2011,Black,Nigerian Used,73592,2000,Registered,Imported,SUV,LAGOS
vVlEw8LnvRqi1Yoty6uxJeeX,2987500,Petrol,Automatic,Mazda,3,2008,Blue,Foreign Used,156297,2000,Imported,Imported,SUV,Unknown
kB5kBHMyPyezUMFGZtHCs4Sp,2625000,Petrol,Automatic,BMW,328i,2007,Silver,Nigerian Used,129987,3500,Registered,Registered,Unknown,Abuja
hEd8KT5ZeJyhY34MLMekuafu,2100000,Petrol,Automatic,Honda,Odyssey,2006,Silver,Nigerian Used,268841,3500,Registered,Imported,MUV,Unknown
iGrJqjg2urORuqJvHkOXxcSV,2467500,Petrol,Automatic,Lexus,GS,2007,White,Nigerian Used,226237,3500,Registered,Registered,Unknown,Unknown
3S2oqiJbz8RlEqdg1UuMvi2W,2310000,Petrol,Automatic,Toyota,Avalon,2006,Blue,Nigerian Used,298006,3500,Registered,Imported,Unknown,Lagos
oUgGqxcvZOq1KIReSqpsIW2v,2625000,Petrol,Automatic,Toyota,RAV4,2006,Black,Nigerian Used,267867,2400,Registered,Registered,SUV,Unknown
zPJIPoR7h5PqXccKmA1LSZ9N,2704000,Petrol,Automatic,Honda,Accord,2011,Silver,Nigerian Used,76824,2400,Registered,Imported,Unknown,LAGOS
2DLCdVoDb1N6kDMpNHYdruuF,2600000,Petrol,Automatic,Honda,CR-V,2008,Black,Nigerian Used,189018,2400,Registered,Registered,SUV,LAGOS
3wZkmFc90txyynuG5NvK5SVr,1664000,Petrol,Automatic,Toyota,Avalon,2003,Gray,Nigerian Used,400052,3000,Registered,Registered,Unknown,IMO
zDZK7hso6gZHyyLQxeqrQWER,2392000,Petrol,Automatic,Toyota,Corolla,2005,Gold,Nigerian Used,299999,1800,Registered,Registered,Unknown,ABUJA
4Y1Jf3h2qaB9oOq9G1BxtT7W,2100000,Petrol,Automatic,Toyota,Corolla,2004,Silver,Nigerian Used,213279,1800,Registered,Registered,Unknown,BENUE
iUwI1FPnLFHwX7OOa2lTLrDb,3675000,Petrol,Automatic,BMW,550i,2010,Black,Nigerian Used,70590,4400,Registered,Imported,Unknown,LAGOS
7ym9htKCn0O0aXUhmuDZQNHt,2625000,Petrol,Automatic,Volkswagen,Passat,2012,Black,Nigerian Used,61058,2500,Registered,Brand new,Unknown,Lagos
